"Date","DJIA"
"6/5/1998","9037.71"
"6/8/1998","9069.6"
"6/9/1998","9049.92"
"6/10/1998","8971.7"
"6/11/1998","8811.77"
"6/12/1998","8834.94"
"6/15/1998","8627.93"
"6/16/1998","8665.29"
"6/17/1998","8829.46"
"6/18/1998","8813.01"
"6/19/1998","8712.87"
"6/22/1998","8711.13"
"6/23/1998","8828.46"
"6/24/1998","8923.87"
"6/25/1998","8935.58"
"6/26/1998","8944.54"
"6/29/1998","8997.36"
"6/30/1998","8952.02"
"7/1/1998","9048.67"
"7/2/1998","9025.26"
"7/6/1998","9091.77"
"7/7/1998","9085.04"
"7/8/1998","9174.97"
"7/9/1998","9089.78"
"7/10/1998","9105.74"
"7/13/1998","9096.21"
"7/14/1998","9245.54"
"7/15/1998","9234.47"
"7/16/1998","9328.19"
"7/17/1998","9337.97"
"7/20/1998","9295.75"
"7/21/1998","9190.19"
"7/22/1998","9128.91"
"7/23/1998","8932.98"
"7/24/1998","8937.36"
"7/27/1998","9028.24"
"7/28/1998","8934.78"
"7/29/1998","8914.96"
"7/30/1998","9026.95"
"7/31/1998","8883.29"
"8/3/1998","8786.74"
"8/4/1998","8487.31"
"8/5/1998","8546.78"
"8/6/1998","8577.68"
"8/7/1998","8598.02"
"8/10/1998","8574.85"
"8/11/1998","8462.85"
"8/12/1998","8552.96"
"8/13/1998","8459.5"
"8/14/1998","8425"
"8/17/1998","8574.85"
"8/18/1998","8714.65"
"8/19/1998","8693.28"
"8/20/1998","8611.41"
"8/21/1998","8533.65"
"8/24/1998","8566.61"
"8/25/1998","8602.65"
"8/26/1998","8523.35"
"8/27/1998","8165.99"
"8/28/1998","8051.68"
"8/31/1998","7539.07"
"9/1/1998","7827.43"
"9/2/1998","7782.57"
"9/3/1998","7682.22"
"9/4/1998","7640.25"
"9/8/1998","8020.78"
"9/9/1998","7865.02"
"9/10/1998","7615.54"
"9/11/1998","7795.5"
"9/14/1998","7945.35"
"9/15/1998","8024.39"
"9/16/1998","8089.78"
"9/17/1998","7873.77"
"9/18/1998","7895.66"
"9/21/1998","7933.25"
"9/22/1998","7897.2"
"9/23/1998","8154.41"
"9/24/1998","8001.99"
"9/25/1998","8028.77"
"9/28/1998","8108.84"
"9/29/1998","8080.52"
"9/30/1998","7842.62"
"10/1/1998","7632.53"
"10/2/1998","7784.69"
"10/5/1998","7726.24"
"10/6/1998","7742.98"
"10/7/1998","7741.69"
"10/8/1998","7731.91"
"10/9/1998","7899.52"
"10/12/1998","8001.47"
"10/13/1998","7938.14"
"10/14/1998","7968.78"
"10/15/1998","8299.36"
"10/16/1998","8416.76"
"10/19/1998","8466.45"
"10/20/1998","8505.85"
"10/21/1998","8519.23"
"10/22/1998","8533.14"
"10/23/1998","8452.29"
"10/26/1998","8432.21"
"10/27/1998","8366.04"
"10/28/1998","8371.97"
"10/29/1998","8495.03"
"10/30/1998","8592.1"
"11/2/1998","8706.15"
"11/3/1998","8706.15"
"11/4/1998","8783.14"
"11/5/1998","8915.47"
"11/6/1998","8975.46"
"11/9/1998","8897.96"
"11/10/1998","8863.98"
"11/11/1998","8823.82"
"11/12/1998","8829.74"
"11/13/1998","8919.59"
"11/16/1998","9011.25"
"11/17/1998","8986.28"
"11/18/1998","9041.11"
"11/19/1998","9056.05"
"11/20/1998","9159.55"
"11/23/1998","9374.27"
"11/24/1998","9301.15"
"11/25/1998","9314.28"
"11/27/1998","9333.08"
"11/30/1998","9116.55"
"12/1/1998","9133.54"
"12/2/1998","9064.54"
"12/3/1998","8879.68"
"12/4/1998","9016.14"
"12/7/1998","9070.47"
"12/8/1998","9027.98"
"12/9/1998","9009.19"
"12/10/1998","8841.58"
"12/11/1998","8821.76"
"12/14/1998","8695.6"
"12/15/1998","8823.3"
"12/16/1998","8790.6"
"12/17/1998","8875.82"
"12/18/1998","8903.63"
"12/21/1998","8988.85"
"12/22/1998","9044.06"
"12/23/1998","9202.03"
"12/24/1998","9217.99"
"12/28/1998","9226.75"
"12/29/1998","9320.98"
"12/30/1998","9274.64"
"12/31/1998","9181.43"
"1/4/1999","9184.27"
"1/5/1999","9311.19"
"1/6/1999","9544.97"
"1/7/1999","9537.76"
"1/8/1999","9643.32"
"1/11/1999","9619.89"
"1/12/1999","9474.68"
"1/13/1999","9349.56"
"1/14/1999","9120.93"
"1/15/1999","9340.55"
"1/19/1999","9355.22"
"1/20/1999","9335.91"
"1/21/1999","9264.08"
"1/22/1999","9120.67"
"1/25/1999","9203.32"
"1/26/1999","9234.58"
"1/27/1999","9200.23"
"1/28/1999","9281.33"
"1/29/1999","9358.83"
"2/1/1999","9345.7"
"2/2/1999","9274.12"
"2/3/1999","9366.81"
"2/4/1999","9304.5"
"2/5/1999","9304.24"
"2/8/1999","9291.11"
"2/9/1999","9133.03"
"2/10/1999","9177.31"
"2/11/1999","9363.46"
"2/12/1999","9274.89"
"2/16/1999","9300.12"
"2/17/1999","9195.47"
"2/18/1999","9298.63"
"2/19/1999","9339.95"
"2/22/1999","9552.68"
"2/23/1999","9544.42"
"2/24/1999","9399.67"
"2/25/1999","9366.34"
"2/26/1999","9306.58"
"3/1/1999","9324.78"
"3/2/1999","9297.63"
"3/3/1999","9275.88"
"3/4/1999","9467.4"
"3/5/1999","9736.08"
"3/8/1999","9727.61"
"3/9/1999","9693.76"
"3/10/1999","9772.84"
"3/11/1999","9897.44"
"3/12/1999","9876.35"
"3/15/1999","9958.77"
"3/16/1999","9930.47"
"3/17/1999","9879.41"
"3/18/1999","9997.62"
"3/19/1999","9903.55"
"3/22/1999","9890.51"
"3/23/1999","9671.83"
"3/24/1999","9666.84"
"3/25/1999","9836.39"
"3/26/1999","9822.24"
"3/29/1999","10006.78"
"3/30/1999","9913.26"
"3/31/1999","9786.16"
"4/1/1999","9832.51"
"4/5/1999","10007.33"
"4/6/1999","9963.49"
"4/7/1999","10085.31"
"4/8/1999","10197.7"
"4/9/1999","10173.84"
"4/12/1999","10339.51"
"4/13/1999","10395.01"
"4/14/1999","10411.66"
"4/15/1999","10462.72"
"4/16/1999","10493.89"
"4/19/1999","10440.53"
"4/20/1999","10448.55"
"4/21/1999","10581.42"
"4/22/1999","10727.18"
"4/23/1999","10689.67"
"4/26/1999","10718.59"
"4/27/1999","10831.71"
"4/28/1999","10845.45"
"4/29/1999","10878.38"
"4/30/1999","10789.04"
"5/3/1999","11014.69"
"5/4/1999","10866.11"
"5/5/1999","10955.41"
"5/6/1999","10946.82"
"5/7/1999","11031.59"
"5/10/1999","11007.25"
"5/11/1999","11026.15"
"5/12/1999","11000.37"
"5/13/1999","11107.19"
"5/14/1999","10913.32"
"5/17/1999","10853.47"
"5/18/1999","10836.95"
"5/19/1999","10887.39"
"5/20/1999","10866.74"
"5/21/1999","10829.28"
"5/24/1999","10654.67"
"5/25/1999","10531.09"
"5/26/1999","10702.16"
"5/27/1999","10466.93"
"5/28/1999","10559.74"
"6/1/1999","10596.26"
"6/2/1999","10577.89"
"6/3/1999","10663.69"
"6/4/1999","10779.84"
"6/7/1999","10909.38"
"6/8/1999","10765.64"
"6/9/1999","10690.29"
"6/10/1999","10621.27"
"6/11/1999","10490.51"
"6/14/1999","10563.33"
"6/15/1999","10594.99"
"6/16/1999","10784.95"
"6/17/1999","10841.63"
"6/18/1999","10855.56"
"6/21/1999","10815.98"
"6/22/1999","10721.63"
"6/23/1999","10666.86"
"6/24/1999","10534.83"
"6/25/1999","10552.56"
"6/28/1999","10655.18"
"6/29/1999","10815.35"
"6/30/1999","10970.8"
"7/1/1999","11066.42"
"7/2/1999","11139.24"
"7/6/1999","11135.12"
"7/7/1999","11187.36"
"7/8/1999","11126.89"
"7/9/1999","11193.7"
"7/12/1999","11200.98"
"7/13/1999","11175.02"
"7/14/1999","11148.1"
"7/15/1999","11186.41"
"7/16/1999","11209.84"
"7/19/1999","11187.68"
"7/20/1999","10996.13"
"7/21/1999","11002.78"
"7/22/1999","10969.22"
"7/23/1999","10910.96"
"7/26/1999","10863.13"
"7/27/1999","10979.04"
"7/28/1999","10972.07"
"7/29/1999","10791.29"
"7/30/1999","10655.15"
"8/2/1999","10645.96"
"8/3/1999","10677.31"
"8/4/1999","10674.77"
"8/5/1999","10793.82"
"8/6/1999","10714.03"
"8/9/1999","10707.7"
"8/10/1999","10655.15"
"8/11/1999","10787.8"
"8/12/1999","10789.39"
"8/13/1999","10973.65"
"8/16/1999","11046.79"
"8/17/1999","11117.08"
"8/18/1999","10991.36"
"8/19/1999","10963.84"
"8/20/1999","11100.61"
"8/23/1999","11299.76"
"8/24/1999","11283.3"
"8/25/1999","11326.04"
"8/26/1999","11198.45"
"8/27/1999","11090.17"
"8/30/1999","10914.13"
"8/31/1999","10829.28"
"9/1/1999","10937.88"
"9/2/1999","10843.21"
"9/3/1999","11078.45"
"9/7/1999","11034.13"
"9/8/1999","11036.34"
"9/9/1999","11079.4"
"9/10/1999","11028.73"
"9/13/1999","11030.33"
"9/14/1999","10910.33"
"9/15/1999","10801.42"
"9/16/1999","10737.46"
"9/17/1999","10803.63"
"9/20/1999","10823.9"
"9/21/1999","10598.47"
"9/22/1999","10524.07"
"9/23/1999","10318.59"
"9/24/1999","10279.33"
"9/27/1999","10303.39"
"9/28/1999","10275.53"
"9/29/1999","10213.48"
"9/30/1999","10336.95"
"10/1/1999","10273"
"10/4/1999","10401.23"
"10/5/1999","10400.59"
"10/6/1999","10588.34"
"10/7/1999","10537.05"
"10/8/1999","10649.76"
"10/11/1999","10648.18"
"10/12/1999","10417.06"
"10/13/1999","10232.16"
"10/14/1999","10286.61"
"10/15/1999","10019.71"
"10/18/1999","10116.28"
"10/19/1999","10204.93"
"10/20/1999","10392.36"
"10/21/1999","10297.69"
"10/22/1999","10470.25"
"10/25/1999","10349.93"
"10/26/1999","10302.13"
"10/27/1999","10394.89"
"10/28/1999","10622.53"
"10/29/1999","10729.86"
"11/1/1999","10648.51"
"11/2/1999","10581.84"
"11/3/1999","10609.06"
"11/4/1999","10639.64"
"11/5/1999","10704.48"
"11/8/1999","10718.85"
"11/9/1999","10617.32"
"11/10/1999","10597.74"
"11/11/1999","10595.3"
"11/12/1999","10769.32"
"11/15/1999","10760.75"
"11/16/1999","10932.33"
"11/17/1999","10883.09"
"11/18/1999","11035.7"
"11/19/1999","11003.89"
"11/22/1999","11089.52"
"11/23/1999","10995.63"
"11/24/1999","11008.17"
"11/26/1999","10988.91"
"11/29/1999","10947.92"
"11/30/1999","10877.81"
"12/1/1999","10998.39"
"12/2/1999","11039.06"
"12/3/1999","11286.18"
"12/6/1999","11225.01"
"12/7/1999","11106.85"
"12/8/1999","11088.12"
"12/9/1999","11134.79"
"12/10/1999","11244.7"
"12/13/1999","11192.59"
"12/14/1999","11160.17"
"12/15/1999","11225.32"
"12/16/1999","11244.89"
"12/17/1999","11257.43"
"12/20/1999","11144.27"
"12/21/1999","11200.54"
"12/22/1999","11203.6"
"12/23/1999","11405.76"
"12/27/1999","11391.08"
"12/28/1999","11476.71"
"12/29/1999","11484.66"
"12/30/1999","11452.86"
"12/31/1999","11497.12"
"1/3/2000","11357.51"
"1/4/2000","10997.93"
"1/5/2000","11122.65"
"1/6/2000","11253.26"
"1/7/2000","11522.56"
"1/10/2000","11572.2"
"1/11/2000","11511.08"
"1/12/2000","11551.1"
"1/13/2000","11582.43"
"1/14/2000","11722.98"
"1/18/2000","11560.72"
"1/19/2000","11489.36"
"1/20/2000","11351.3"
"1/21/2000","11251.71"
"1/24/2000","11008.17"
"1/25/2000","11029.89"
"1/26/2000","11032.99"
"1/27/2000","11028.02"
"1/28/2000","10738.87"
"1/31/2000","10940.53"
"2/1/2000","11041.05"
"2/2/2000","11003.2"
"2/3/2000","11013.44"
"2/4/2000","10963.8"
"2/7/2000","10905.79"
"2/8/2000","10957.6"
"2/9/2000","10699.16"
"2/10/2000","10643.63"
"2/11/2000","10425.21"
"2/14/2000","10519.84"
"2/15/2000","10718.09"
"2/16/2000","10561.41"
"2/17/2000","10514.57"
"2/18/2000","10219.52"
"2/22/2000","10304.84"
"2/23/2000","10225.73"
"2/24/2000","10092.63"
"2/25/2000","9862.12"
"2/28/2000","10038.65"
"2/29/2000","10128.31"
"3/1/2000","10137.93"
"3/2/2000","10164.92"
"3/3/2000","10367.2"
"3/6/2000","10170.5"
"3/7/2000","9796.03"
"3/8/2000","9856.53"
"3/9/2000","10010.73"
"3/10/2000","9928.82"
"3/13/2000","9947.13"
"3/14/2000","9811.24"
"3/15/2000","10131.41"
"3/16/2000","10630.6"
"3/17/2000","10595.23"
"3/20/2000","10680.24"
"3/21/2000","10901.34"
"3/22/2000","10866.7"
"3/23/2000","11119.86"
"3/24/2000","11112.72"
"3/27/2000","11025.85"
"3/28/2000","10936.11"
"3/29/2000","11018.72"
"3/30/2000","10980.25"
"3/31/2000","10921.92"
"4/3/2000","11221.93"
"4/4/2000","11164.84"
"4/5/2000","11033.92"
"4/6/2000","11114.27"
"4/7/2000","11111.48"
"4/10/2000","11186.56"
"4/11/2000","11287.08"
"4/12/2000","11125.13"
"4/13/2000","10923.55"
"4/14/2000","10305.77"
"4/17/2000","10582.51"
"4/18/2000","10767.42"
"4/19/2000","10674.96"
"4/20/2000","10844.05"
"4/24/2000","10906.1"
"4/25/2000","11124.82"
"4/26/2000","10945.5"
"4/27/2000","10888.1"
"4/28/2000","10733.91"
"5/1/2000","10811.78"
"5/2/2000","10731.12"
"5/3/2000","10480.13"
"5/4/2000","10412.49"
"5/5/2000","10577.86"
"5/8/2000","10603.63"
"5/9/2000","10536.75"
"5/10/2000","10367.78"
"5/11/2000","10545.97"
"5/12/2000","10609.37"
"5/15/2000","10807.78"
"5/16/2000","10934.57"
"5/17/2000","10769.74"
"5/18/2000","10777.28"
"5/19/2000","10626.85"
"5/22/2000","10542.55"
"5/23/2000","10422.27"
"5/24/2000","10535.35"
"5/25/2000","10323.92"
"5/26/2000","10299.24"
"5/30/2000","10527.13"
"5/31/2000","10522.33"
"6/1/2000","10650.2"
"6/2/2000","10794.76"
"6/5/2000","10815.3"
"6/6/2000","10735.57"
"6/7/2000","10812.96"
"6/8/2000","10668.72"
"6/9/2000","10614.06"
"6/12/2000","10564.21"
"6/13/2000","10621.84"
"6/14/2000","10687.95"
"6/15/2000","10714.82"
"6/16/2000","10449.3"
"6/19/2000","10557.84"
"6/20/2000","10435.16"
"6/21/2000","10497.74"
"6/22/2000","10376.12"
"6/23/2000","10404.75"
"6/26/2000","10542.99"
"6/27/2000","10504.46"
"6/28/2000","10527.79"
"6/29/2000","10398.04"
"6/30/2000","10447.89"
"7/3/2000","10560.67"
"7/5/2000","10483.6"
"7/6/2000","10481.47"
"7/7/2000","10635.98"
"7/10/2000","10646.58"
"7/11/2000","10727.19"
"7/12/2000","10783.41"
"7/13/2000","10788.71"
"7/14/2000","10812.75"
"7/17/2000","10804.27"
"7/18/2000","10739.92"
"7/19/2000","10696.08"
"7/20/2000","10843.87"
"7/21/2000","10733.56"
"7/24/2000","10685.12"
"7/25/2000","10699.97"
"7/26/2000","10516.48"
"7/27/2000","10586.13"
"7/28/2000","10511.17"
"7/31/2000","10521.98"
"8/1/2000","10606.95"
"8/2/2000","10687.53"
"8/3/2000","10706.58"
"8/4/2000","10767.75"
"8/7/2000","10867.01"
"8/8/2000","10976.89"
"8/9/2000","10905.83"
"8/10/2000","10908.76"
"8/11/2000","11027.8"
"8/14/2000","11176.14"
"8/15/2000","11067"
"8/16/2000","11008.39"
"8/17/2000","11055.64"
"8/18/2000","11046.48"
"8/21/2000","11079.81"
"8/22/2000","11139.15"
"8/23/2000","11144.65"
"8/24/2000","11182.74"
"8/25/2000","11192.63"
"8/28/2000","11252.84"
"8/29/2000","11215.1"
"8/30/2000","11103.01"
"8/31/2000","11215.1"
"9/1/2000","11238.78"
"9/5/2000","11260.61"
"9/6/2000","11310.64"
"9/7/2000","11259.87"
"9/8/2000","11220.65"
"9/11/2000","11195.49"
"9/12/2000","11233.23"
"9/13/2000","11182.18"
"9/14/2000","11087.47"
"9/15/2000","10927.06"
"9/18/2000","10808.52"
"9/19/2000","10789.29"
"9/20/2000","10687.92"
"9/21/2000","10765.52"
"9/22/2000","10847.37"
"9/25/2000","10808.15"
"9/26/2000","10631.32"
"9/27/2000","10628.36"
"9/28/2000","10824.06"
"9/29/2000","10650.92"
"10/2/2000","10700.13"
"10/3/2000","10719.74"
"10/4/2000","10784.48"
"10/5/2000","10724.92"
"10/6/2000","10596.54"
"10/9/2000","10568.43"
"10/10/2000","10524.4"
"10/11/2000","10413.79"
"10/12/2000","10034.58"
"10/13/2000","10192.18"
"10/16/2000","10238.8"
"10/17/2000","10089.71"
"10/18/2000","9975.02"
"10/19/2000","10142.98"
"10/20/2000","10226.59"
"10/23/2000","10271.72"
"10/24/2000","10393.07"
"10/25/2000","10326.48"
"10/26/2000","10380.12"
"10/27/2000","10590.62"
"10/30/2000","10835.77"
"10/31/2000","10971.14"
"11/1/2000","10899.47"
"11/2/2000","10880.51"
"11/3/2000","10817.95"
"11/6/2000","10977.21"
"11/7/2000","10952.18"
"11/8/2000","10907.06"
"11/9/2000","10834.25"
"11/10/2000","10602.95"
"11/13/2000","10517.25"
"11/14/2000","10681.06"
"11/15/2000","10707.6"
"11/16/2000","10656.03"
"11/17/2000","10629.87"
"11/20/2000","10462.65"
"11/21/2000","10494.5"
"11/22/2000","10399.32"
"11/24/2000","10470.23"
"11/27/2000","10546.07"
"11/28/2000","10507.58"
"11/29/2000","10629.11"
"11/30/2000","10414.49"
"12/1/2000","10373.54"
"12/4/2000","10560.1"
"12/5/2000","10898.72"
"12/6/2000","10664.38"
"12/7/2000","10617.36"
"12/8/2000","10712.91"
"12/11/2000","10725.8"
"12/12/2000","10768.27"
"12/13/2000","10794.44"
"12/14/2000","10674.99"
"12/15/2000","10434.96"
"12/18/2000","10645.42"
"12/19/2000","10584.37"
"12/20/2000","10318.93"
"12/21/2000","10487.29"
"12/22/2000","10635.56"
"12/26/2000","10692.44"
"12/27/2000","10803.16"
"12/28/2000","10868.76"
"12/29/2000","10786.85"
"1/2/2001","10646.15"
